0,0.4840908944606781
1,0.5159090757369995
2,0.4840908944606781
3,0.5159090757369995
4,0.5159090757369995
5,0.4840908944606781
6,0.4840908944606781
7,0.824999988079071
8,0.5159090757369995
9,0.4840908944606781
10,0.4840908944606781
11,0.4840908944606781
12,0.5068181753158569
13,0.5159090757369995
14,0.5159090757369995
15,0.5159090757369995
16,0.5159090757369995
17,0.8333333134651184
18,0.5159090757369995
19,0.4840908944606781
20,0.5159090757369995
21,0.5075757503509521
22,0.5159090757369995
23,0.5159090757369995
24,0.5159090757369995
25,0.5159090757369995
26,0.4840908944606781
27,0.5159090757369995
28,0.4840908944606781
29,0.5159090757369995
30,0.5159090757369995
31,0.675000011920929
32,0.8583333492279053
33,0.4840908944606781
34,0.5098484754562378
35,0.4909090995788574
36,0.4840908944606781
37,0.4840908944606781
38,0.4840908944606781
39,0.4840908944606781
40,0.4840908944606781
41,0.5159090757369995
42,0.4840908944606781
43,0.4840908944606781
44,0.5159090757369995
45,0.4840908944606781
46,0.4840908944606781
47,0.4962121248245239
48,0.6598485112190247
49,0.4840908944606781
50,0.5143939256668091
51,0.5159090757369995
52,0.5159090757369995
53,0.49166667461395264
54,0.7386363744735718
55,0.6090909242630005
56,0.4856060743331909
57,0.5159090757369995
58,0.4840908944606781
59,0.4840908944606781
60,0.5159090757369995
61,0.4840908944606781
62,0.4840908944606781
63,0.4840908944606781
0,0.5159090757369995
1,0.4840908944606781
2,0.489393949508667
3,0.4840908944606781
4,0.8121212124824524
5,0.4856060743331909
6,0.4840908944606781
7,0.394696980714798
8,0.7749999761581421
9,0.3265151381492615
10,0.5704545378684998
11,0.4901515245437622
12,0.489393949508667
13,0.5159090757369995
14,0.5159090757369995
15,0.5159090757369995
16,0.5166666507720947
17,0.4856060743331909
18,0.5159090757369995
19,0.5234848260879517
20,0.4840908944606781
21,0.5159090757369995
22,0.5159090757369995
23,0.5159090757369995
24,0.6053030490875244
25,0.5159090757369995
26,0.5159090757369995
27,0.5159090757369995
28,0.4840908944606781
29,0.5166666507720947
30,0.5159090757369995
31,0.5234848260879517
32,0.4840908944606781
33,0.5159090757369995
34,0.4840908944606781
35,0.4840908944606781
36,0.5159090757369995
37,0.4840908944606781
38,0.5159090757369995
39,0.5159090757369995
40,0.6613636612892151
41,0.5159090757369995
42,0.5159090757369995
43,0.4840908944606781
44,0.5159090757369995
45,0.5159090757369995
46,0.4840908944606781
47,0.4856060743331909
48,0.4840908944606781
49,0.4840908944606781
50,0.5810605883598328
51,0.4840908944606781
52,0.5159090757369995
53,0.4840908944606781
54,0.699999988079071
55,0.5159090757369995
56,0.5045454502105713
57,0.5159090757369995
58,0.5159090757369995
59,0.4840908944606781
60,0.5159090757369995
61,0.5159090757369995
62,0.5159090757369995
63,0.4840908944606781
0,0.5159090757369995
1,0.4840908944606781
2,0.4840908944606781
3,0.7030302882194519
4,0.7537878751754761
5,0.7166666388511658
6,0.7530303001403809
7,0.5227272510528564
8,0.5159090757369995
9,0.5159090757369995
10,0.5681818127632141
11,0.6916666626930237
12,0.6303030252456665
13,0.4840908944606781
14,0.5159090757369995
15,0.4840908944606781
16,0.4840908944606781
17,0.7863636612892151
18,0.5159090757369995
19,0.8174242377281189
20,0.47045454382896423
21,0.5477272868156433
22,0.6424242258071899
23,0.5810605883598328
24,0.7484848499298096
25,0.4840908944606781
26,0.8045454621315002
27,0.7075757384300232
28,0.4848484992980957
29,0.5386363863945007
30,0.5015151500701904
31,0.646212100982666
32,0.4840908944606781
33,0.7280303239822388
34,0.5159090757369995
35,0.4840908944606781
36,0.6257575750350952
37,0.5159090757369995
38,0.6106060743331909
39,0.739393949508667
40,0.8371211886405945
41,0.4840908944606781
42,0.728787899017334
43,0.5318182110786438
44,0.4840908944606781
45,0.4840908944606781
46,0.4840908944606781
47,0.7090908885002136
48,0.6909090876579285
49,0.8416666388511658
50,0.853787899017334
51,0.4121212065219879
52,0.4431818127632141
53,0.5469697117805481
54,0.4840908944606781
55,0.5159090757369995
56,0.5159090757369995
57,0.4840908944606781
58,0.7303030490875244
59,0.5136363506317139
60,0.5159090757369995
61,0.8189393877983093
62,0.33560606837272644
63,0.6128787994384766
0,0.5522727370262146
1,0.8439394235610962
2,0.5696969628334045
3,0.8075757622718811
4,0.6151515245437622
5,0.5848484635353088
6,0.6553030014038086
7,0.5159090757369995
8,0.6469696760177612
9,0.614393949508667
10,0.685606062412262
11,0.5621212124824524
12,0.6507575511932373
13,0.5696969628334045
14,0.7333333492279053
15,0.5181818008422852
16,0.721969723701477
17,0.4840908944606781
18,0.864393949508667
19,0.6219696998596191
20,0.7772727012634277
21,0.8583333492279053
22,0.5159090757369995
23,0.528030276298523
24,0.5151515007019043
25,0.9219697117805481
26,0.7227272987365723
27,0.8166666626930237
28,0.4840908944606781
29,0.7227272987365723
30,0.6340909004211426
31,0.7749999761581421
32,0.6181818246841431
33,0.7265151739120483
34,0.5159090757369995
35,0.9053030014038086
36,0.6795454621315002
37,0.8825757503509521
38,0.8234848380088806
39,0.7674242258071899
40,0.8628787994384766
41,0.5159090757369995
42,0.9068182110786438
43,0.8098484873771667
44,0.5159090757369995
45,0.6863636374473572
46,0.49848484992980957
47,0.7704545259475708
48,0.4840908944606781
49,0.5159090757369995
50,0.6477272510528564
51,0.6174242496490479
52,0.48712122440338135
53,0.5159090757369995
54,0.6946969628334045
55,0.5363636612892151
56,0.4901515245437622
57,0.7340909242630005
58,0.800000011920929
59,0.6583333611488342
60,0.5318182110786438
61,0.5166666507720947
62,0.8363636136054993
63,0.896212100982666
0,0.5159090757369995
1,0.8659090995788574
2,0.5159090757369995
3,0.5492424368858337
4,0.8333333134651184
5,0.4840908944606781
6,0.5257575511932373
7,0.6121212244033813
8,0.5159090757369995
9,0.5159090757369995
10,0.5962121486663818
11,0.5159090757369995
12,0.7954545617103577
13,0.7939394116401672
14,0.5159090757369995
15,0.571212112903595
16,0.5159090757369995
17,0.8984848260879517
18,0.7378787994384766
19,0.6454545259475708
20,0.5159090757369995
21,0.9257575869560242
22,0.8393939137458801
23,0.696212112903595
24,0.5151515007019043
25,0.5159090757369995
26,0.7204545736312866
27,0.4840908944606781
28,0.8522727489471436
29,0.1712121218442917
30,0.8189393877983093
31,0.7378787994384766
32,0.9189394116401672
33,0.5159090757369995
34,0.7454545497894287
35,0.603787899017334
36,0.6931818127632141
37,0.7651515007019043
38,0.5424242615699768
39,0.9265151619911194
40,0.5159090757369995
41,0.7689393758773804
42,0.5159090757369995
43,0.6810606122016907
44,0.8515151739120483
45,0.5227272510528564
46,0.5159090757369995
47,0.8015151619911194
48,0.7136363387107849
49,0.9318181872367859
50,0.7348484992980957
51,0.8030303120613098
52,0.8545454740524292
53,0.6015151739120483
54,0.8583333492279053
55,0.8583333492279053
56,0.6590909361839294
57,0.6310606002807617
58,0.5174242258071899
59,0.7530303001403809
60,0.7810605764389038
61,0.721969723701477
62,0.853787899017334
63,0.717424213886261
